+-----------+----------------------------------+------------+-----------+-------------------------------------------------------------------------------------------------------------------------------------------------------+
| SCOPE     | NAME                             | FILESIZE   | ADLER32   | RSE: REPLICA                                                                                                                                          |
| data18_hi | AOD.16161753._000022.pool.root.1 | 9.960 GB   | 8933379d  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/c9/a9/AOD.16161753._000022.pool.root.1 |
| data18_hi | AOD.16161753._000023.pool.root.1 | 9.971 GB   | b645c5ef  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/f4/8f/AOD.16161753._000023.pool.root.1 |
| data18_hi | AOD.16161753._000025.pool.root.1 | 9.756 GB   | cda35462  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/12/89/AOD.16161753._000025.pool.root.1 |
| data18_hi | AOD.16161753._000026.pool.root.1 | 10.039 GB  | 92d78f4b  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/8b/43/AOD.16161753._000026.pool.root.1 |
| data18_hi | AOD.16161753._000027.pool.root.1 | 10.020 GB  | 652901cf  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/1e/dd/AOD.16161753._000027.pool.root.1 |
| data18_hi | AOD.16161753._000028.pool.root.1 | 10.012 GB  | c43362f3  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/d3/b3/AOD.16161753._000028.pool.root.1 |
| data18_hi | AOD.16161753._000029.pool.root.1 | 10.004 GB  | 0df0e353  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/c8/32/AOD.16161753._000029.pool.root.1 |
| data18_hi | AOD.16161753._000030.pool.root.1 | 9.976 GB   | ddfadec0  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/8e/16/AOD.16161753._000030.pool.root.1 |
| data18_hi | AOD.16161753._000031.pool.root.1 | 9.950 GB   | 3abb39ec  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/9f/bc/AOD.16161753._000031.pool.root.1 |
| data18_hi | AOD.16161753._000033.pool.root.1 | 9.778 GB   | f776cafb  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/8e/b7/AOD.16161753._000033.pool.root.1 |
| data18_hi | AOD.16161753._000035.pool.root.1 | 10.006 GB  | 067ca0bc  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/92/33/AOD.16161753._000035.pool.root.1 |
| data18_hi | AOD.16161753._000038.pool.root.1 | 9.966 GB   | b4057344  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/7b/7b/AOD.16161753._000038.pool.root.1 |
| data18_hi | AOD.16161753._000039.pool.root.1 | 9.969 GB   | ae0f2306  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/81/ff/AOD.16161753._000039.pool.root.1 |
| data18_hi | AOD.16161753._000040.pool.root.1 | 9.965 GB   | 86950a78  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/d6/28/AOD.16161753._000040.pool.root.1 |
| data18_hi | AOD.16161753._000041.pool.root.1 | 9.633 GB   | 2c78d286  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/82/08/AOD.16161753._000041.pool.root.1 |
| data18_hi | AOD.16161753._000043.pool.root.1 | 10.002 GB  | a5808fe6  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/77/fd/AOD.16161753._000043.pool.root.1 |
| data18_hi | AOD.16161753._000044.pool.root.1 | 10.008 GB  | cb16db73  | BNL-OSG2_LOCALGROUPDISK: davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/LOCALGROUPDISK/rucio/data18_hi/8a/c2/AOD.16161753._000044.pool.root.1 |
